Long_,Lat_,FID,HOSPITAL_NAME,COUNTY_NAME,STATE_NAME,FIPS,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS
-94.9744127,35.9017365,3033,Northeastern Health System Tahlequah (FKA Tahlequah City Hospital),Cherokee,Oklahoma,40021,98,70,14
-94.9504065,35.9117859,3034,Cherokee Nation WW Hastings Hospital,Cherokee,Oklahoma,40021,52,52,9
-95.4965439,34.012312,3035,Choctaw Memorial Hospital,Choctaw,Oklahoma,40023,34,34,6
-102.51801490000001,36.7286868,3036,Cimarron Memorial Hospital,Cimarron,Oklahoma,40025,25,25,4
-97.51952740000002,35.3854553,3037,Oklahoma Center for Orthopaedic & Multi-Specialty Surgery,Oklahoma,Oklahoma,40109,9,10,2
-97.4392801,35.230436100000006,3038,Norman Regional Hospital,Cleveland,Oklahoma,40027,387,324,52
-96.2243,34.5388,3039,Coal County General Hospital (AKA Mary Hurley Hospital),Coal,Oklahoma,40029,20,20,3
-98.3842405,34.627568100000005,3040,Lawton Indian Hospital,Comanche,Oklahoma,40031,38,38,7
-98.46103070000001,34.594218100000006,3041,Southwestern Medical Center,Comanche,Oklahoma,40031,199,126,8
-98.436801,34.6092638,3042,Comanche County Memorial Hospital,Comanche,Oklahoma,40031,283,187,20
-95.1558729,36.6532468,3043,Saint Francis Hospital Vinita (FKA Craig General Hospital),Craig,Oklahoma,40035,55,35,6
-96.4014553,35.833816399999996,3044,Bristow Medical Center,Creek,Oklahoma,40037,55,55,10
-96.10011170000001,35.99300220000001,3045,St John Sapulpa,Creek,Oklahoma,40037,25,25,5
-96.552709,35.976413,3046,Drumright Regional Hospital,Creek,Oklahoma,40037,15,15,3
-98.6622072,35.5392793,3047,Weatherford Regional Hospital,Custer,Oklahoma,40039,25,25,4
-98.99648499999999,35.514514,3048,AllianceHealth Clinton (FKA Integris Clinton Regional Hospital),Custer,Oklahoma,40039,55,45,4
-94.7586391,36.5813316,3049,INTEGRIS Grove Hospital,Delaware,Oklahoma,40041,58,58,6
-98.925172,36.147544,3050,Seiling Municipal Hospital,Dewey,Oklahoma,40043,18,18,3
-99.8814,36.2683,3051,Newman Memorial Hospital,Ellis,Oklahoma,40045,23,25,4
-97.8739735,36.3926848,3052,Northwest Specialty Hospital,Garfield,Oklahoma,40047,24,24,4
-97.87130970000001,36.393666499999995,3053,St Marys Regional Medical Center,Garfield,Oklahoma,40047,229,142,11
-97.6263,34.8391,3054,Lindsay Municipal Hospital,Garvin,Oklahoma,40049,26,26,5
-97.961299,35.049240999999995,3055,Grady Memorial Hospital,Grady,Oklahoma,40051,75,49,9
-99.5013,34.8918,3056,Mangum Regional Medical Center (FKA Quartz Mountain Medical Center),Greer,Oklahoma,40055,18,18,3
-99.9142938,34.6922059,3057,Harmon Memorial Hospital,Harmon,Oklahoma,40057,25,22,4
-99.5258,36.8001,3058,Harper County Community Hospital,Harper,Oklahoma,40059,25,15,3
-96.3788801,35.0891245,3059,Holdenville General Hospital,Hughes,Oklahoma,40063,25,25,4
-99.3171146,34.6369701,3060,Jackson County Memorial Hospital,Jackson,Oklahoma,40065,49,49,6
-98.00071,34.167752,3061,Jefferson County Hospital,Jefferson,Oklahoma,40067,18,25,4
-96.6758826,34.224151,3062,Mercy Hospital Tishomingo (FKA Johnston Memorial Hospital),Johnston,Oklahoma,40069,25,25,4
-97.2999387,36.7979196,3063,Stillwater Medical - Blackwell (FKA Blackwell Regional Hospital),Kay,Oklahoma,40071,49,34,6
-97.0684996,36.724723600000004,3064,AllianceHealth Ponca City,Kay,Oklahoma,40071,140,48,10
-97.9447632,35.8102067,3065,Mercy Hospital Kingfisher,Kingfisher,Oklahoma,40073,25,25,4
-99.0986225,35.0377819,3066,Elkview General Hospital,Kiowa,Oklahoma,40075,38,38,7
-95.0836895,34.7554804,3067,Choctaw Nation Health Care Center,Latimer,Oklahoma,40077,43,43,8
-94.61235400000001,35.0435005,3068,Eastern Oklahoma Medical Center,Le Flore,Oklahoma,40079,43,25,4
-96.6829,35.7489,3069,Stroud Regional Medical Center,Lincoln,Oklahoma,40081,25,25,4
-96.6843503,35.490369,3070,Prague Community Hospital,Lincoln,Oklahoma,40081,25,25,4
-97.4604,35.8765,3071,Mercy Hospital Logan County,Logan,Oklahoma,40083,25,25,4
-97.1306377,33.942914,3072,Mercy Health/Love County Hospital (AKA Love County Health Center),Love,Oklahoma,40085,25,25,4
-97.364614,35.02885870000001,3073,Purcell Municipal Hospital,McClain,Oklahoma,40087,39,39,7
-94.791531,33.883619,3074,McCurtain Memorial Hospital,McCurtain,Oklahoma,40089,25,25,6
-98.47465290000001,36.275998200000004,3075,Fairview Regional Medical Center,Major,Oklahoma,40093,25,25,4
-96.7778071,34.0807737,3076,AllianceHealth Madill (FKA Integris Marshall County Medical Center),Marshall,Oklahoma,40095,25,21,4
-95.3042879,36.3082982,3077,Hillcrest Hospital Pryor (FKA AllianceHealth - Pryor),Mayes,Oklahoma,40097,48,24,4
-96.99418259999999,34.505968100000004,3078,Arbuckle Memorial Hospital,Murray,Oklahoma,40099,25,25,4
-95.4144397,35.764734999999995,3079,Eastern Oklahoma VA Health Care System - Jack C Montgomery VA Medical Center,Muskogee,Oklahoma,40101,73,73,0
-95.4067995,35.7543814,3080,Saint Francis Hospital Muskogee (FKA EASTAR Health System),Muskogee,Oklahoma,40101,320,264,24
-97.2997278,36.2884736,3081,Stillwater Medical - Perry (FKA Perry Memorial Hospital),Noble,Oklahoma,40103,26,26,5
-96.30056,35.431542,3082,Creek Nation Community Hospital,Okfuskee,Oklahoma,40107,24,25,4
-97.5704861,35.376227899999996,3083,Community Hospital - South Campus,Cleveland,Oklahoma,40027,45,45,3
-97.5833632,35.6144749,3084,Oklahoma Spine Hospital,Oklahoma,Oklahoma,40109,25,23,4
-97.53411690000001,35.4204545,3085,One Core Health (FKA Orthopedic Hospital),Oklahoma,Oklahoma,40109,8,8,1
-97.5107863,35.568278899999996,3086,McBride Clinic Orthopedic Hospital LLC,Oklahoma,Oklahoma,40109,68,64,11
-97.4165053,35.708564100000004,3087,Summit Medical Center,Oklahoma,Oklahoma,40109,9,9,2
-97.4260458,35.389495600000004,3088,Oklahoma Heart Hospital South,Oklahoma,Oklahoma,40109,44,44,8
-97.49638490000001,35.482907700000005,3089,Oklahoma City VA Health Care System,Oklahoma,Oklahoma,40109,192,192,1
-97.5302488,35.4227057,3090,INTEGRIS Southwest Medical Center,Oklahoma,Oklahoma,40109,334,185,20
-97.501064,35.481266999999995,3091,OU Medical Center,Oklahoma,Oklahoma,40109,804,699,114
-97.3937152,35.467034600000005,3092,AllianceHealth Midwest (FKA Midwest Regional Medical Center),Oklahoma,Oklahoma,40109,255,236,24
-97.59719,35.6080415,3093,Oklahoma Heart Hospital North,Oklahoma,Oklahoma,40109,98,99,17
-97.56657779999999,35.5640391,3094,Northwest Surgical Hospital,Oklahoma,Oklahoma,40109,9,9,2
-97.5838564,35.583850899999995,3095,Lakeside Womens Hospital,Oklahoma,Oklahoma,40109,23,23,4
-97.5094111,35.4056427,3096,Surgical Hospital of Oklahoma,Oklahoma,Oklahoma,40109,12,12,2
-97.5234686,35.477942799999994,3097,SSM Health St Anthony Hospital - Oklahoma City,Oklahoma,Oklahoma,40109,773,390,21
-97.5843228,35.526571399999995,3098,INTEGRIS Deaconess (FKA AllianceHealth Deaconess),Oklahoma,Oklahoma,40109,238,213,20
-97.57567979999999,35.5292451,3099,INTEGRIS Baptist Medical Center,Oklahoma,Oklahoma,40109,895,649,57
-97.5994803,35.606813,3100,Mercy Hospital Oklahoma City (FKA Mercy Health Center),Oklahoma,Oklahoma,40109,349,308,36
-95.9532,35.6103,3101,Muscogee Creek Nation Medical Center (FKA Okmulgee Memorial Hospital),Okmulgee,Oklahoma,40111,66,50,9
-96.01572159999999,35.438512700000004,3102,Hillcrest Hospital Henryetta,Okmulgee,Oklahoma,40111,41,39,5
-95.99969399999999,36.146746500000006,3103,Oklahoma State University Medical Center,Tulsa,Oklahoma,40143,195,171,33
-96.7053108,36.5632473,3104,Fairfax Community Hospital,Osage,Oklahoma,40113,15,15,3
-96.3254,36.6728,3105,Pawhuska Hospital,Osage,Oklahoma,40113,25,25,4
-94.88045290000001,36.8726797,3106,INTEGRIS Miami Hospital (FKA INTEGRIS Baptist Regional Health Center),Ottawa,Oklahoma,40115,20,94,9
-96.482004,36.309067999999996,3107,Cleveland Area Hospital,Pawnee,Oklahoma,40117,14,14,2
-97.0749713,36.115060299999996,3108,Stillwater Medical Center,Payne,Oklahoma,40119,117,87,7
-96.7577217,35.9785632,3109,Hillcrest Hospital Cushing,Payne,Oklahoma,40119,99,74,4
-95.7497708,34.935835,3110,McAlester Regional Health Center,Pittsburg,Oklahoma,40121,149,117,15
-96.6334993,34.77815089999999,3111,Mercy Hospital Ada (FKA Valley View Regional Hospital),Pontotoc,Oklahoma,40123,144,108,12
-96.64702059999999,34.735430799999996,3112,Chickasaw Nation Medical Center,Pontotoc,Oklahoma,40123,72,72,13
-96.93751929999999,35.3628951,3113,SSM Health St Anthony Hospital - Shawnee (FKA Unity Health Center),Pottawatomie,Oklahoma,40125,96,77,14
-95.6148306,34.2312997,3114,Pushmataha Hospital,Pushmataha,Oklahoma,40127,23,42,7
-95.6046495,36.3224739,3115,Hillcrest Hospital Claremore,Rogers,Oklahoma,40131,81,54,6
-95.6293298,36.3165277,3116,Claremore Indian Hospital,Rogers,Oklahoma,40131,46,46,8
-96.69855279999999,35.2462623,3117,AllianceHealth Seminole (FKA Integris Seminole Medical Center),Seminole,Oklahoma,40133,32,32,6
-94.7888,35.4634,3118,Northeastern Health System Sequoyah (FKA Sequoyah Memorial Hospital),Sequoyah,Oklahoma,40135,41,41,7
-97.9761453,34.520297799999994,3119,Duncan Regional Hospital,Stephens,Oklahoma,40137,110,86,9
-101.47571090000001,36.691225700000004,3120,Memorial Hospital of Texas County,Texas,Oklahoma,40139,33,25,8
-95.9191627,36.075183200000005,3121,Saint Francis Hospital,Tulsa,Oklahoma,40143,1088,861,100
-95.967233,36.134175,3122,St John Medical Center,Tulsa,Oklahoma,40143,677,495,63
-95.86332979999999,36.0515576,3123,Cancer Treatment Centers of America - Tulsa,Tulsa,Oklahoma,40143,40,40,13
-95.8637246,36.0354626,3124,Hillcrest Hospital South (FKA Southcrest Hospital),Tulsa,Oklahoma,40143,180,164,15
-96.0035856,36.064009999999996,3125,Tulsa Spine & Specialty Hospital,Tulsa,Oklahoma,40143,38,38,7
-95.96810090000001,36.147060100000004,3126,Hillcrest Medical Center,Tulsa,Oklahoma,40143,620,448,43
-95.95361559999999,36.043221,3127,Oklahoma Surgical Hospital,Tulsa,Oklahoma,40143,75,75,6
-95.8354662,36.2991175,3128,St John Owasso,Tulsa,Oklahoma,40143,36,32,6
-95.82486,36.279577,3129,Bailey Medical Center,Tulsa,Oklahoma,40143,73,73,6
-95.3926399,35.961096399999995,3130,Wagoner Community Hospital,Wagoner,Oklahoma,40145,100,100,6
-95.93809399999999,36.750738899999995,3131,Ascension Jane Phillips Medical Center (FKA Jane Phillips Memorial Medical Center),Washington,Oklahoma,40147,140,81,14
-98.98835,35.30300870000001,3132,Cordell Memorial Hospital,Washita,Oklahoma,40149,14,14,2
-98.6709801,36.7873678,3133,Share Medical Center,Woods,Oklahoma,40151,25,25,4
-99.4000292,36.4377816,3134,AllianceHealth Woodward (FKA Woodward Regional Hospital),Woodward,Oklahoma,40153,87,40,6
-117.8473558,44.7950054,3135,Saint Alphonsus Medical Center - Baker City,Baker,Oregon,41001,36,21,2
-123.25269990000001,44.603243,3136,Good Samaritan Regional Medical Center,Benton,Oregon,41003,188,169,12
-122.587139,45.3561465,3137,Providence Willamette Falls Medical Center,Clackamas,Oregon,41005,143,111,8
-122.6276068,45.449432200000004,3138,Providence Milwaukie Hospital,Clackamas,Oregon,41005,77,40,6
-122.56023909999999,45.431411100000005,3139,Kaiser Sunnyside Medical Center,Clackamas,Oregon,41005,329,302,40
-123.91165659999999,45.988988799999994,3140,Providence Seaside Hospital,Clatsop,Oregon,41007,34,23,4
-123.8191412,46.1882675,3141,Columbia Memorial Hospital,Clatsop,Oregon,41007,49,25,4
-124.233298,43.385831,3142,Bay Area Hospital,Coos,Oregon,41011,172,130,12
-124.17942579999999,43.179488299999996,3143,Coquille Valley Hospital,Coos,Oregon,41011,25,17,3
-124.40235630000001,43.1130923,3144,Southern Coos Hospital and Health Center,Coos,Oregon,41011,21,19,3
-120.82698570000001,44.2985722,3145,St Charles Health System - Prineville (FKA Pioneer Memorial Hospital),Crook,Oregon,41013,16,16,3
-121.16949869999999,44.288731299999995,3146,St Charles Health System - Redmond,Deschutes,Oregon,41017,48,48,6
-121.2694821,44.0679885,3147,St Charles Health System - Bend,Deschutes,Oregon,41017,256,222,30
-123.3667861,43.2419479,3148,CHI Mercy Health Mercy Medical Center,Douglas,Oregon,41019,174,140,32
-124.13672700000001,43.694482,3149,Lower Umpqua Hospital,Douglas,Oregon,41019,16,16,3
-118.9582,44.4173,3150,Blue Mountain Hospital District,Grant,Oregon,41023,25,14,2
-119.060144,43.588635,3151,Harney District Hospital,Harney,Oregon,41025,25,19,2
-121.5244749,45.704877200000006,3152,Providence Hood River Memorial Hospital,Hood River,Oregon,41027,25,25,4
-122.86220049999999,42.3396321,3153,Providence Medford Medical Center,Jackson,Oregon,41029,168,126,15
-122.8313939,42.3175451,3154,Asante Rogue Regional Medical Center,Jackson,Oregon,41029,378,307,15
-122.7250341,42.206032,3155,Asante Ashland Community Hospital,Jackson,Oregon,41029,49,38,4
-121.12031129999998,44.6375276,3156,St Charles Health System - Madras,Jefferson,Oregon,41031,25,25,4
-123.3426466,42.42118060000001,3157,Asante Three Rivers Medical Center,Josephine,Oregon,41033,125,122,12
-121.7850162,42.252901,3158,Sky Lakes Medical Center,Klamath,Oregon,41035,176,105,18
-120.3525652,42.1811057,3159,Lake District Hospital,Lake,Oregon,41037,24,24,4
-123.02611189999999,44.081577,3160,PeaceHealth Sacred Heart Medical Center at RiverBend (FKA Sacred Heart Riverbend),Lane,Oregon,41039,347,383,46
-123.03966799999999,43.80366970000001,3161,PeaceHealth Cottage Grove Community Medical Center (FKA Cottage Grove Community Hospital),Lane,Oregon,41039,14,14,2
-124.11863500000001,43.9746747,3162,PeaceHealth Peace Harbor Medical Center (FKA Peace Harbor Hospital),Lane,Oregon,41039,21,21,4
-123.0811413,44.046465600000005,3163,PeaceHealth Sacred Heart Medical Center University District (FKA Sacred Heart University Dist),Lane,Oregon,41039,104,40,7
-123.0036858,44.0532993,3164,McKenzie-Willamette Medical Center,Lane,Oregon,41039,113,113,25
-124.06053259999999,44.6300161,3165,Samaritan Pacific Communities Hospital,Lincoln,Oregon,41041,25,25,4
-123.99516979999999,44.985787,3166,Samaritan North Lincoln Hospital,Lincoln,Oregon,41041,25,25,4
-122.90655579999999,44.5513852,3167,Samaritan Lebanon Community Hospital,Linn,Oregon,41043,49,25,4
-123.1164408,44.6316652,3168,Samaritan Albany General Hospital,Linn,Oregon,41043,79,67,11
-116.97689070000001,44.0252451,3169,Saint Alphonsus Medical Center - Ontario,Malheur,Oregon,41045,49,44,8
-122.7851166,44.8051777,3170,Santiam Memorial Hospital,Marion,Oregon,41047,40,40,4
-123.03421920000001,44.9325624,3171,Salem Hospital,Marion,Oregon,41047,454,421,60
-122.7899875,45.0045232,3172,Legacy Silverton Medical Center (AKA Silverton Hospital),Marion,Oregon,41047,49,29,4
-119.548798,45.3558516,3173,Pioneer Memorial Hospital,Morrow,Oregon,41049,21,21,4
-122.4074572,45.5175498,3174,Legacy Mount Hood Medical Center,Multnomah,Oregon,41051,115,93,10
-122.68411599999999,45.4962771,3175,Portland VA Medical Center - Main Campus,Multnomah,Oregon,41051,231,231,5
-122.55839099999999,45.513095,3176,Adventist Health Portland,Multnomah,Oregon,41051,302,168,12
-122.6133287,45.527372899999996,3177,Providence Portland Medical Center,Multnomah,Oregon,41051,483,342,36
-122.6975884,45.5300915,3178,Legacy Good Samaritan Medical Center,Multnomah,Oregon,41051,539,164,28
-122.66996,45.5435105,3179,Legacy Emanuel Medical Center,Multnomah,Oregon,41051,554,384,69
-122.68757509999999,45.4996402,3180,OHSU Hospital - Marquam Hill Campus,Multnomah,Oregon,41051,576,562,79
-123.310585,44.919137,3181,West Valley Hospital,Polk,Oregon,41053,25,15,3
-123.8545494,45.4565613,3182,Adventist Health Tillamook (FKA Tillamook County General Hospital),Tillamook,Oregon,41057,49,25,4
-119.30862379999999,45.8469287,3183,Good Shepherd Medical Center,Umatilla,Oregon,41059,49,25,3
-118.10573079999999,45.3194497,3184,Grande Ronde Hospital,Union,Oregon,41061,25,25,4
-117.2846408,45.43223820000001,3185,Wallowa Memorial Hospital,Wallowa,Oregon,41063,25,23,4
-121.1644199,45.587237,3186,Mid-Columbia Medical Center,Wasco,Oregon,41065,49,43,17
-122.7714422,45.5096053,3187,Providence St Vincent Medical Center,Washington,Oregon,41067,523,462,20
-122.9782249,45.5195909,3188,OHSU Health Hillsboro Medical Center (AKA Tuality Community Hospital),Washington,Oregon,41067,101,101,29
-122.7407028,45.3785995,3189,Legacy Meridian Park Medical Center,Clackamas,Oregon,41005,150,117,16
-123.1648,45.1989,3190,Willamette Valley Medical Center,Yamhill,Oregon,41071,88,50,7
-122.9359413,45.308108000000004,3191,Providence Newberg Medical Center,Yamhill,Oregon,41071,40,40,4
-77.234498,39.8250181,3192,Wellspan Gettysburg Hospital,Adams,Pennsylvania,42001,76,76,8
-79.94636369999999,40.4614529,3193,West Penn Hospital,Allegheny,Pennsylvania,42003,338,260,48
-79.89637309999999,40.487546,3194,UPMC St Margaret,Allegheny,Pennsylvania,42003,250,222,14
-80.0145255,40.5733191,3195,UPMC Passavant - McCandless,Allegheny,Pennsylvania,42003,423,365,32
-79.960688,40.436828600000005,3196,UPMC Magee-Womens Hospital,Allegheny,Pennsylvania,42003,363,315,18
-80.090742,40.472755,3197,Heritage Valley Kennedy (FKA Ohio Valley General Hospital),Allegheny,Pennsylvania,42003,124,87,27
-79.9608648,40.442955600000005,3198,UPMC Presbyterian,Allegheny,Pennsylvania,42003,1542,1175,160
-80.06660959999999,40.378099299999995,3199,St Clair Memorial Hospital (FKA St Clair Hospital),Allegheny,Pennsylvania,42003,329,303,12
-79.74810809999998,40.428928799999994,3200,Forbes Hospital,Allegheny,Pennsylvania,42003,315,234,56
-79.9334877,40.3184396,3201,Jefferson Hospital (FKA Jefferson Regional Medical Center),Allegheny,Pennsylvania,42003,341,289,20
-79.9532034,40.466533,3202,UPMC Childrens Hospital of Pittsburgh,Allegheny,Pennsylvania,42003,312,315,36
-79.8490186,40.3510349,3203,UPMC McKeesport,Allegheny,Pennsylvania,42003,195,186,33
-79.9856207,40.4362085,3204,UPMC Mercy,Allegheny,Pennsylvania,42003,446,369,29
-79.736921,40.618767,3205,Allegheny Valley Hospital,Allegheny,Pennsylvania,42003,190,143,16
-80.17806170000001,40.542693799999995,3206,Heritage Valley Sewickley,Allegheny,Pennsylvania,42003,176,116,12
-80.0028242,40.456598799999995,3207,Allegheny General Hospital,Allegheny,Pennsylvania,42003,552,552,76
-79.56187340000001,40.8087606,3208,Armstrong County Memorial Hospital (AKA ACMH Hospital),Armstrong,Pennsylvania,42005,147,131,12
-80.3210184,40.712129700000006,3209,Heritage Valley Beaver,Beaver,Pennsylvania,42007,285,194,20
-78.432828,40.0254391,3210,UPMC Bedford,Bedford,Pennsylvania,42009,40,40,4
-75.9787583,40.3754757,3211,Penn State Health St Joseph Medical Center - Main Campus,Berks,Pennsylvania,42011,204,180,30
-75.98795849999999,40.3584036,3212,Surgical Institute of Reading,Berks,Pennsylvania,42011,15,15,3
-75.94836240000001,40.3296481,3213,Reading Hospital,Berks,Pennsylvania,42011,714,562,41
-78.3889305,40.3378366,3214,Conemaugh Health System - Conemaugh Nason Medical Center (FKA Nason Hospital),Blair,Pennsylvania,42013,45,45,4
-78.3977488,40.4892206,3215,James E Van Zandt VA Medical Center (AKA Altoona VA Medical Center),Blair,Pennsylvania,42013,58,58,0
-78.39880040000001,40.52148270000001,3216,UPMC Altoona,Blair,Pennsylvania,42013,368,346,33
-76.5207103,41.9809505,3217,Guthrie Robert Packer Hospital,Bradford,Pennsylvania,42015,254,250,38
